key,mode,time_signature,track_genre
F,major,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
F,major,3/4,acoustic
C,major,4/4,acoustic
A,major,4/4,acoustic
D,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
D,minor,4/4,acoustic
B,minor,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D,minor,4/4,acoustic
D,minor,4/4,acoustic
D,major,3/4,acoustic
D,minor,4/4,acoustic
D,minor,4/4,acoustic
D,minor,4/4,acoustic
D,minor,4/4,acoustic
D,minor,4/4,acoustic
E,minor,4/4,acoustic
C,major,4/4,acoustic
A,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
F,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
D,major,4/4,acoustic
D,major,4/4,acoustic
G,minor,3/4,acoustic
F,major,3/4,acoustic
A,major,4/4,acoustic
E,major,3/4,acoustic
C,major,4/4,acoustic
E,minor,4/4,acoustic
B,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
E,major,3/4,acoustic
A,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,major,4/4,acoustic
C,major,4/4,acoustic
C-sharp_D-flat,minor,3/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D,major,4/4,acoustic
A,major,4/4,acoustic
E,minor,4/4,acoustic
A,major,4/4,acoustic
E,major,4/4,acoustic
F,major,4/4,acoustic
D,major,4/4,acoustic
G,major,4/4,acoustic
F,major,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A,major,4/4,acoustic
A,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
A,major,4/4,acoustic
F,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
G,major,4/4,acoustic
B,major,4/4,acoustic
G,minor,4/4,acoustic
D,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
B,major,4/4,acoustic
B,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
D,major,3/4,acoustic
G,minor,4/4,acoustic
C,major,4/4,acoustic
B,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
D,minor,4/4,acoustic
D,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
C,major,4/4,acoustic
F,minor,4/4,acoustic
C,minor,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
B,major,4/4,acoustic
D,major,4/4,acoustic
F-sharp_G-flat,major,3/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
B,major,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
A,major,4/4,acoustic
C,major,4/4,acoustic
B,major,4/4,acoustic
E,major,4/4,acoustic
D,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
E,major,4/4,acoustic
C,major,3/4,acoustic
D,major,3/4,acoustic
G,major,3/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
E,major,4/4,acoustic
G,major,4/4,acoustic
F-sharp_G-flat,major,3/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
F,major,4/4,acoustic
B,minor,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F,major,4/4,acoustic
G,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,major,4/4,acoustic
C,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
E,major,4/4,acoustic
D,major,3/4,acoustic
A,major,4/4,acoustic
A,major,4/4,acoustic
G,major,5/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
C,major,4/4,acoustic
D,major,3/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
D,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
C,major,4/4,acoustic
G,major,3/4,acoustic
G,major,3/4,acoustic
G-sharp_A-flat,minor,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
A,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
G,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
D,major,5/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
A,major,4/4,acoustic
A-sharp_B-flat,major,3/4,acoustic
B,major,4/4,acoustic
F,major,3/4,acoustic
E,major,4/4,acoustic
D,major,3/4,acoustic
A,major,4/4,acoustic
A,minor,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G,major,4/4,acoustic
A,major,4/4,acoustic
F,minor,4/4,acoustic
F,major,3/4,acoustic
D,major,4/4,acoustic
G,major,4/4,acoustic
F-sharp_G-flat,major,5/4,acoustic
A,minor,3/4,acoustic
C,major,4/4,acoustic
C,minor,4/4,acoustic
F,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
C,major,4/4,acoustic
E,major,4/4,acoustic
C,minor,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
C,major,4/4,acoustic
G,major,3/4,acoustic
A,major,4/4,acoustic
F,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D,major,4/4,acoustic
C,major,5/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
E,major,3/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C,major,3/4,acoustic
E,major,4/4,acoustic
D,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,major,4/4,acoustic
F,minor,4/4,acoustic
A,major,4/4,acoustic
B,major,5/4,acoustic
C,major,4/4,acoustic
A-sharp_B-flat,major,3/4,acoustic
G,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
A,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
B,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
C,minor,4/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,major,4/4,acoustic
F,major,4/4,acoustic
F,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
C,major,4/4,acoustic
B,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
F,major,4/4,acoustic
E,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
D,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
F,major,4/4,acoustic
A,major,4/4,acoustic
D,major,3/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
G,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
D,major,3/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
A,major,4/4,acoustic
E,major,4/4,acoustic
F,major,4/4,acoustic
D,minor,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G-sharp_A-flat,minor,4/4,acoustic
A,minor,4/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
F-sharp_G-flat,major,3/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
A,major,4/4,acoustic
D,major,4/4,acoustic
C,major,3/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
C,major,4/4,acoustic
A,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
C,major,3/4,acoustic
B,major,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
B,minor,3/4,acoustic
G-sharp_A-flat,minor,3/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
E,major,4/4,acoustic
E,major,4/4,acoustic
G,major,4/4,acoustic
E,major,4/4,acoustic
C,major,4/4,acoustic
B,major,4/4,acoustic
E,major,4/4,acoustic
G,major,3/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
F,major,4/4,acoustic
C,major,4/4,acoustic
D,major,3/4,acoustic
A,minor,4/4,acoustic
D,major,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
C,minor,4/4,acoustic
G,major,3/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
A,major,4/4,acoustic
D,major,4/4,acoustic
G,major,4/4,acoustic
G-sharp_A-flat,minor,4/4,acoustic
D,major,4/4,acoustic
C,major,4/4,acoustic
D,major,4/4,acoustic
C,minor,4/4,acoustic
B,major,3/4,acoustic
C-sharp_D-flat,major,3/4,acoustic
G-sharp_A-flat,minor,4/4,acoustic
C,major,4/4,acoustic
D,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
G,major,4/4,acoustic
E,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
C,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
G,major,4/4,acoustic
E,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
F,major,3/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
A,major,4/4,acoustic
E,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
F,major,4/4,acoustic
D,major,3/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
E,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
E,minor,4/4,acoustic
A,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
E,minor,4/4,acoustic
F,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
F,major,4/4,acoustic
G-sharp_A-flat,minor,5/4,acoustic
C,major,4/4,acoustic
B,minor,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
B,major,4/4,acoustic
C,minor,5/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
B,major,4/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
C,major,4/4,acoustic
G-sharp_A-flat,minor,4/4,acoustic
G-sharp_A-flat,major,3/4,acoustic
B,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
D,major,5/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
D,minor,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,major,4/4,acoustic
D,major,4/4,acoustic
A,minor,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C,major,4/4,acoustic
D,minor,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
C,major,3/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
G,major,4/4,acoustic
F,major,3/4,acoustic
E,major,4/4,acoustic
D,major,4/4,acoustic
E,minor,3/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
A,major,4/4,acoustic
D,major,3/4,acoustic
C,major,4/4,acoustic
D,major,4/4,acoustic
A,major,3/4,acoustic
F,minor,4/4,acoustic
B,major,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
B,minor,4/4,acoustic
A,major,4/4,acoustic
F,major,4/4,acoustic
E,major,4/4,acoustic
D,major,3/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F,minor,4/4,acoustic
F,major,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
A,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
G,major,4/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
F,major,4/4,acoustic
C,major,3/4,acoustic
G,minor,4/4,acoustic
F,minor,4/4,acoustic
A,major,4/4,acoustic
C,major,3/4,acoustic
B,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
D,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,minor,3/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
A,major,4/4,acoustic
C,major,4/4,acoustic
F,major,4/4,acoustic
B,minor,4/4,acoustic
C,major,4/4,acoustic
D,minor,4/4,acoustic
G,major,4/4,acoustic
B,minor,4/4,acoustic
E,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,minor,3/4,acoustic
D,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
F,major,4/4,acoustic
C,major,4/4,acoustic
B,major,4/4,acoustic
B,minor,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
C,major,4/4,acoustic
E,major,3/4,acoustic
A,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
C,major,4/4,acoustic
A,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
B,minor,4/4,acoustic
D,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
F,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
E,major,3/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A,major,4/4,acoustic
D,minor,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
F,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C,major,4/4,acoustic
F,major,4/4,acoustic
G,minor,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
F,major,4/4,acoustic
A,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
A,minor,4/4,acoustic
A,major,3/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
B,major,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
A,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
B,major,3/4,acoustic
D-sharp_E-flat,minor,3/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
F,major,4/4,acoustic
C,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
G,minor,4/4,acoustic
G,major,4/4,acoustic
F,major,4/4,acoustic
G,major,3/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D,major,4/4,acoustic
E,major,4/4,acoustic
D,minor,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
D,major,4/4,acoustic
F,minor,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
G,major,3/4,acoustic
G-sharp_A-flat,major,3/4,acoustic
C,major,4/4,acoustic
F,major,4/4,acoustic
F,major,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
F,minor,4/4,acoustic
A,minor,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
B,major,4/4,acoustic
B,major,3/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C,major,4/4,acoustic
F,major,4/4,acoustic
F,major,4/4,acoustic
C,minor,4/4,acoustic
D,minor,4/4,acoustic
C-sharp_D-flat,minor,3/4,acoustic
G,major,4/4,acoustic
C-sharp_D-flat,minor,3/4,acoustic
B,major,3/4,acoustic
E,major,4/4,acoustic
D,major,4/4,acoustic
C,major,3/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
E,major,4/4,acoustic
C,major,5/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,minor,4/4,acoustic
B,major,4/4,acoustic
E,major,4/4,acoustic
A,major,4/4,acoustic
D,major,4/4,acoustic
G,major,3/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
D,major,4/4,acoustic
E,minor,3/4,acoustic
C,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
E,major,4/4,acoustic
D-sharp_E-flat,minor,4/4,acoustic
G,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,major,4/4,acoustic
E,minor,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D,major,4/4,acoustic
C,major,3/4,acoustic
C,major,4/4,acoustic
A,minor,4/4,acoustic
E,major,4/4,acoustic
D,major,4/4,acoustic
D,major,4/4,acoustic
G,major,3/4,acoustic
F,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
A,major,4/4,acoustic
A,major,4/4,acoustic
B,major,4/4,acoustic
A,major,4/4,acoustic
C,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
A,major,4/4,acoustic
B,minor,4/4,acoustic
C,major,4/4,acoustic
D,major,4/4,acoustic
C,major,4/4,acoustic
B,minor,4/4,acoustic
E,major,4/4,acoustic
B,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
F,minor,4/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
F,major,4/4,acoustic
C-sharp_D-flat,major,5/4,acoustic
D,major,4/4,acoustic
A-sharp_B-flat,major,3/4,acoustic
B,major,4/4,acoustic
A,minor,4/4,acoustic
A,minor,4/4,acoustic
C-sharp_D-flat,minor,3/4,acoustic
A,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
A,major,3/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
D,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
G,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
D,minor,4/4,acoustic
G,major,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
F,minor,4/4,acoustic
E,minor,4/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
A,minor,4/4,acoustic
E,major,4/4,acoustic
D,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C-sharp_D-flat,minor,3/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
C-sharp_D-flat,minor,4/4,acoustic
G,minor,4/4,acoustic
E,major,4/4,acoustic
C-sharp_D-flat,major,3/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F-sharp_G-flat,major,3/4,acoustic
F,major,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
E,major,5/4,acoustic
A,major,4/4,acoustic
C,major,4/4,acoustic
D,minor,4/4,acoustic
G,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
D,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
E,major,3/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
C,minor,4/4,acoustic
D,major,4/4,acoustic
B,minor,3/4,acoustic
A,major,3/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
G,major,4/4,acoustic
B,major,4/4,acoustic
D,major,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
D,major,4/4,acoustic
G,minor,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C,major,4/4,acoustic
C,major,3/4,acoustic
C,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
C,major,4/4,acoustic
E,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
C,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F-sharp_G-flat,minor,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,minor,4/4,acoustic
E,major,3/4,acoustic
G,major,4/4,acoustic
A,major,4/4,acoustic
C,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
A,minor,3/4,acoustic
B,minor,4/4,acoustic
A,major,4/4,acoustic
C-sharp_D-flat,major,3/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
A-sharp_B-flat,major,4/4,acoustic
G,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
G-sharp_A-flat,major,3/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
E,major,4/4,acoustic
G,major,3/4,acoustic
F,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
A-sharp_B-flat,minor,4/4,acoustic
A,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
D,major,4/4,acoustic
A,major,4/4,acoustic
G-sharp_A-flat,major,4/4,acoustic
E,major,4/4,acoustic
G,major,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
E,major,4/4,acoustic
E,major,4/4,acoustic
G,minor,4/4,acoustic
D,major,4/4,acoustic
F,minor,4/4,acoustic
A,major,4/4,acoustic
G,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
A,major,4/4,acoustic
A,major,4/4,acoustic
B,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
C-sharp_D-flat,major,4/4,acoustic
B,minor,4/4,acoustic
C,major,4/4,acoustic
A,minor,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
F-sharp_G-flat,major,4/4,acoustic
G,major,4/4,acoustic
C,major,4/4,acoustic
G,major,4/4,acoustic
B,major,4/4,acoustic
G,major,4/4,acoustic
A,major,4/4,acoustic
D-sharp_E-flat,major,4/4,acoustic
